id_musica;musica;media_pontos;media_pts_ganho;total_pts_calc
01a026ec-82ec-73ac-ae5b-8de649379146;Love Nwantiti;1016.0;106.0;1.271
01a026ec-82ec-73ac-ae5b-8de703568fe3;Still, a Flower;1296.3333333333333;340.6666666666667;0.008
01a026ec-82ec-73ac-ae5b-8de8062c25bb;Esto Es México;1199.0;291.3333333333333;0.085
01a026ec-82ec-73ac-ae5b-8de9a75b6382;JoyRide;1173.7;73.9;0.646
01a026ec-82ec-73ac-ae5b-8deaabb83d69;MOTION;1906.0;178.16666666666666;0.046
01a026ec-82ec-73ac-ae5b-8deb15ebfb03;Mention Me;2361.0;594.0;0.015
01a026ec-82ec-73ac-ae5b-8decc1f70b41;REDRED;2040.8260869565217;326.17391304347825;1.472
01a026ec-82ec-73ac-ae5b-8dedbb96a5bc;TANZSCHEIN;1115.25;174.125;0.347
01a026ec-82ec-73ac-ae5b-8dee0ceb8d42;Ever and Ever Before;1071.0;506.0;0.006
01a026ec-82ec-73ac-ae5b-8defc27b079d;alle;1997.3333333333333;494.0;0.026000000000000002
01a026ec-82ec-73ac-ae5b-8df08ede5ca2;what if i told you;1460.0;1153.0;0.004
01a026ec-82ec-73ac-ae5b-8df131bc0b93;Haaland;3518.0555555555557;95.55555555555556;0.811
01a026ec-82ec-73ac-ae5b-8df267dcd0f2;ナイスだね;858.0;858.0;0.001
01a026ec-82ec-73ac-ae5b-8df3235d6074;All it Takes is One Bad Day;1466.0;1466.0;0.002
01a026ec-82ec-73ac-ae5b-8df45310cd21;Una mattina;1223.5;1103.0;0.41200000000000003
01a026ec-82ec-73ac-ae5b-8df5079a078b;Bad Things;1259.0;383.0;0.092
01a026ec-82ec-73ac-ae5b-8df68fdc915b;Don't Tread On Me;1384.7727272727273;111.68181818181819;5.680000000000001
01a026ec-82ec-73ac-ae5b-8df712650575;I Don't Care;2100.6363636363635;21.272727272727273;10.264
01a026ec-82ec-73ac-ae5b-8df86567cb2a;Nothing Can Break Me Anymore;1535.25;857.75;0.024
01a026ec-82ec-73ac-ae5b-8df9b2ffab7d;O Light O;1083.0;1083.0;0.002
01a026ec-82ec-73ac-ae5b-8dfa0f2b1ab3;TRACEN RAMEN;1125.0;1125.0;0.006
01a026ec-82ec-73ac-ae5b-8dfb58b384af;Dancing on My Own;1062.0;825.0;1.988
01a026ec-82ec-73ac-ae5b-8dfcd1d17f63;Stay;1968.4660194174758;209.64077669902912;88.458
01a026ec-82ec-73ac-ae5b-8dfd5d78e8a0;You Are the Reason;1110.0;492.5;4.859
01a026ec-82ec-73ac-ae5b-8dfe910c7ae9;Blessings;1121.0;733.0;1.392
01a026ec-82ec-73ac-ae5b-8dffdec03219;Release The Pressure;1624.7;118.25;0.9
01a026ec-82ec-73ac-ae5b-8e0005e08a80;Satisfy;1139.6666666666667;201.33333333333334;0.316
01a026ec-82ec-73ac-ae5b-8e0122259e37;3 x KO;1137.0;552.0;0.009000000000000001
01a026ec-82ec-73ac-ae5b-8e02bb2b4532;Kingdom of Fear;3894.864864864865;40.927927927927925;37.385
01a026ec-82ec-73ac-ae5b-8e0376d26ebc;The Hard Way;5059.428571428572;141.71428571428572;0.23299999999999998
01a026ec-82ec-73ac-ae5b-8e0453037412;Want For Nothing;1304.0;162.5;0.006
01a026ec-82ec-73ac-ae5b-8e05c16988bb;N'insiste pas;976.0;841.0;0.035
01a026ec-82ec-73ac-ae5b-8e06240e54c8;J'me manque à moi aussi;1015.0;577.0;0.002
01a026ec-82ec-73ac-ae5b-8e0756d702ba;Highland Runaway;1413.2857142857142;184.28571428571428;0.042
01a026ec-82ec-73ac-ae5b-8e08e6fe8848;Young Hearts Run Free;1035.0;870.0;0.07200000000000001
01a026ec-82ec-73ac-ae5b-8e09049abf30;Impolie;1285.0;1285.0;0.001
01a026ec-82ec-73ac-ae5b-8e0a71c51ed0;Light as a Feather;1569.0;959.0;0.002
01a026ec-82ec-73ac-ae5b-8e0bf768dfb7;These Nights;1750.0;1509.0;0.002
01a026ec-82ec-73ac-ae5b-8e0c04abce04;Ghetto Superstars;1500.0;557.3333333333334;0.02
01a026ec-82ec-73ac-ae5b-8e0d9c3b4424;Sonne über Berlin;1633.5;561.0;0.01
01a026ec-82ec-73ac-ae5b-8e0e94398b78;AH HA;2188.5;70.72222222222223;0.518
01a026ec-82ec-73ac-ae5b-8e0fafc1c047;La recette;991.3333333333334;462.0;0.148
01a026ec-82ec-73ac-ae5b-8e10e0fe3f47;M'envoler;1029.0;921.0;0.242
01a026ec-82ec-73ac-ae5b-8e11c963155a;Happy For Myself;1652.0;1652.0;0.002
01a026ec-82ec-73ac-ae5b-8e12715f1796;If I Don't Leave I'm Gonna Stay;1839.7777777777778;268.22222222222223;0.23399999999999999
01a026ec-82ec-73ac-ae5b-8e133293de00;What If You Loved Me;1305.0;1305.0;0.003
01a026ec-82ec-73ac-ae5b-8e1478140838;After All;3186.0;3186.0;0.003
01a026ec-82ec-73ac-ae5b-8e159322d466;Don’t Leave Me on the Dance Floor;3043.6;300.6;0.049
01a026ec-82ec-73ac-ae5b-8e16ff40b99a;Motivation;1351.0;1351.0;0.001
01a026ec-82ec-73ac-ae5b-8e1745002301;On Wires;2034.5;694.0;0.007
01a026ec-82ec-73ac-ae5b-8e1881a49cc2;Coming Around Again;1171.0;934.6666666666666;0.148
01a026ec-82ec-73ac-ae5b-8e19149df2e8;Nobody Does It Better;1277.0;1277.0;0.001
01a026ec-82ec-73ac-ae5b-8e1abc8de01e;Peaches;1521.0;1521.0;0.002
01a026ec-82ec-73ac-ae5b-8e1b30429dd6;You're So Vain;3143.0;1020.5;0.232
01a026ec-82ec-73ac-ae5b-8e1cb3fb9765;Diamanti;1592.6;312.8;0.168
01a026ec-82ec-73ac-ae5b-8e1d7d549efe;Hund und Bam;1276.0;1276.0;0.001
01a026ec-82ec-73ac-ae5b-8e1e1f0e2980;33 Max Verstappen;1116.0;603.0;0.354
01a026ec-82ec-73ac-ae5b-8e1f081b6bf8;That's When You Know;2757.4;211.8;0.1
01a026ec-82ec-73ac-ae5b-8e20485cc24a;Desde Que Te Tengo;1236.0;846.0;0.036
01a026ec-82ec-73ac-ae5b-8e2125523bd4;Love To Be Loved;1503.0;879.5;0.008
01a026ec-82ec-73ac-ae5b-8e221580c51c;Qué Andas Haciendo;1095.5;177.0;0.01
01a026ec-82ec-73ac-ae5b-8e2339339983;YOUtopia;1301.0;1301.0;0.001
01a026ec-82ec-73ac-ae5b-8e242347cd41;boy you turn me;1484.8333333333333;168.33333333333334;0.07
01a026ec-82ec-73ac-ae5b-8e25d18b63eb;deep;2044.6666666666667;317.3333333333333;0.014
01a026ec-82ec-73ac-ae5b-8e26422d089a;Father and Son;1123.0;1123.0;0.36
01a026ec-82ec-73ac-ae5b-8e2727228269;Goodness of God;1235.857142857143;296.42857142857144;3.963
01a026ec-82ec-73ac-ae5b-8e28d41356bf;Paradies;1164.0;393.0;0.005
01a026ec-82ec-73ac-ae5b-8e29f1e22d4a;El día verde;880.0;880.0;0.001
01a026ec-82ec-73ac-ae5b-8e2a4b6b09ee;Please Remember;1542.0;777.0;0.004
01a026ec-82ec-73ac-ae5b-8e2bd6f9d4ef;Boogie's in My Soul;2521.0;109.95238095238095;1.518
01a026ec-82ec-73ac-ae5b-8e2c797a33a5;Alleluia;2033.0;588.0;0.021
01a026ec-82ec-73ac-ae5b-8e2d3290fe44;God I'm Just Grateful;1225.595238095238;114.95238095238095;10.136
01a026ec-82ec-73ac-ae5b-8e2e6291f706;Morni;1817.0;442.5;0.021
01a026ec-82ec-73ac-ae5b-8e2fa9b1f97b;Let you go;1304.6666666666667;857.6666666666666;0.005
01a026ec-82ec-73ac-ae5b-8e30c7f23495;Sad Song;1257.6153846153845;164.53846153846155;0.593
01a026ec-82ec-73ac-ae5b-8e31cd0b7da9;TEST ME;1270.5945945945946;265.86486486486484;0.728
01a026ec-82ec-73ac-ae5b-8e32564cc44b;Stay With Me;1119.25;240.5;10.406
01a026ec-82ec-73ac-ae5b-8e3326773910;Good Luck, Babe;1487.0;1178.0;2.611
01a026ec-82ec-73ac-ae5b-8e3476f979c2;Pink Pony Club;2034.5157232704403;39.503144654088054;416.903
01a026ec-82ec-73ac-ae5b-8e355a5db9ac;The Subway;1429.5;166.5;0.789
01a026ec-82ec-73ac-ae5b-8e361cd7652e;Salz;1514.0;1085.0;0.011
01a026ec-82ec-73ac-ae5b-8e379184409b;Emmenez-moi;1108.0;1108.0;0.045
01a026ec-82ec-73ac-ae5b-8e387cece3e9;Au revoir au départ;1067.0;1067.0;0.001
01a026ec-82ec-73ac-ae5b-8e3972a6d7ec;Always Everywhere;1697.4166666666667;225.33333333333334;0.157
01a026ec-82ec-73ac-ae5b-8e3a98157d92;Camera;1610.0;264.7;4.140000000000001
01a026ec-82ec-73ac-ae5b-8e3be6cbefc7;Chains of Love;3532.9;57.733333333333334;2.884
01a026ec-82ec-73ac-ae5b-8e3cd618be40;Wall of Sound;5815.0;1327.0;0.020999999999999998
01a026ec-82ec-73ac-ae5b-8e3dc1a5558e;Wink Wink;4279.333333333333;1399.3333333333333;0.034
01a026ec-82ec-73ac-ae5b-8e3e3700537b;Attention;1216.5;527.0;7.452999999999999
01a026ec-82ec-73ac-ae5b-8e3f2c27f9b2;Beat Yourself Up;2401.0;251.6;0.039
01a026ec-82ec-73ac-ae5b-8e401414db23;Cry;3572.5;1038.5;0.024
01a026ec-82ec-73ac-ae5b-8e4166f69341;Home;1786.655172413793;341.2241379310345;6.069
01a026ec-82ec-73ac-ae5b-8e426d01d9c9;Love In Exile;1576.3333333333333;184.66666666666666;0.09
01a026ec-82ec-73ac-ae5b-8e432eb377a8;We Don’t Talk Anymore;1229.142857142857;23.714285714285715;24.337
01a026ec-82ec-73ac-ae5b-8e44fccf27be;Beer Don't Lie;1193.0;797.0;0.002
01a026ec-82ec-73ac-ae5b-8e4546b1d79d;Anyone Who Loves Me;1435.25;278.5;0.16799999999999998
01a026ec-82ec-73ac-ae5b-8e4694addba0;Feel Good;1181.6666666666667;436.0;0.909
01a026ec-82ec-73ac-ae5b-8e4783b5b31b;Take Me Back;2524.222222222222;236.46666666666667;0.861
01a026ec-82ec-73ac-ae5b-8e486afc2d64;Tant pis pour elle;1371.0333333333333;137.0;4.095
01a026ec-82ec-73ac-ae5b-8e49ab5bb264;The Way We Touch;1415.1363636363637;224.0909090909091;0.527
01a026ec-82ec-73ac-ae5b-8e4a5b212fbd;Disgruntled;1496.8;127.8;0.172
01a026ec-82ec-73ac-ae5b-8e4b49005f06;Autopilot;1092.0;102.0;0.002
01a026ec-82ec-73ac-ae5b-8e4c77185926;Bailando Bachata;1083.5;842.5;1.0630000000000002
01a026ec-82ec-73ac-ae5b-8e4dc394ed0f;Seethe;2927.0;2927.0;0.003
01a026ec-82ec-73ac-ae5b-8e4eca6f3c8b;Lamipus;1062.0;1062.0;0.001
01a026ec-82ec-73ac-ae5b-8e4ffea02030;Personal Rock N' Roll;1036.0;1036.0;0.001
01a026ec-82ec-73ac-ae5b-8e5014e37ee3;margaritas;2102.0;885.5;0.006
01a026ec-82ec-73ac-ae5b-8e51fe71a860;no fue real;2021.6666666666667;509.3333333333333;0.013000000000000001
01a026ec-82ec-73ac-ae5b-8e524a9732c0;Saturday In the Park;1303.0;122.0;0.009000000000000001
01a026ec-82ec-73ac-ae5b-8e53f2d6056f;Saltwater;1024.0;23.0;0.004
01a026ec-82ec-73ac-ae5b-8e54acffd7b1;Unknown Unbound;1219.0;574.0;0.009000000000000001
01a026ec-82ec-73ac-ae5b-8e553c69cf97;I Love Me, Loud;1152.0;128.6;0.031
01a026ec-82ec-73ac-ae5b-8e56ab639ac5;ハッピーサマーバレンタイン(アニメ「新テニスの王子様」);2284.5;1146.0;0.016
